hospital_name,description,ndc_code,revenue_code,cdm_code,hcpcs_code,cpt_code,drg_code,drug_unit,drug_unit_type,setting,gross_charge,discounted_cash,minimum_charge,maximum_charge,payer_name,plan_name,negotiated_price,negotiated_percentage,median_amount,price_type,resolved_price,methodology
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,inpatient,208.0,156.0,77.38,208.0,BCBS,BCBS PRUDT BUYER,144.98,,,negotiated_dollar,144.98,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,inpatient,208.0,156.0,77.38,208.0,Beech Steet,Beech Street,176.8,,,negotiated_dollar,176.8,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,inpatient,208.0,156.0,77.38,208.0,CareIQ,CareIQ,208.0,,,negotiated_dollar,208.0,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,inpatient,208.0,156.0,77.38,208.0,CareSource,CareSource MarketPlace,77.38,,,negotiated_dollar,77.38,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,inpatient,208.0,156.0,77.38,208.0,Dekalb_Department of Health,Dekalb_Department of Health,208.0,,,negotiated_dollar,208.0,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,inpatient,208.0,156.0,77.38,208.0,FIFA,FIFA,208.0,,,negotiated_dollar,208.0,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,inpatient,208.0,156.0,77.38,208.0,Coventry,First Health and Coventry National,141.44,,,negotiated_dollar,141.44,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,inpatient,208.0,156.0,77.38,208.0,Georgia Reproductive Specialists,Georgia Reproductive Specialists (SGF),83.2,,,negotiated_dollar,83.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,inpatient,208.0,156.0,77.38,208.0,Multiplan,Multiplan PPO,176.8,,,negotiated_dollar,176.8,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,inpatient,208.0,156.0,77.38,208.0,Multiplan Workers Comp,Multiplan Workers Comp,176.8,,,negotiated_dollar,176.8,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,inpatient,208.0,156.0,77.38,208.0,NovaNet_PPO,NovaNet_PPO,145.6,,,negotiated_dollar,145.6,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,inpatient,208.0,156.0,77.38,208.0,Quick Trip,Quick Trip,114.4,,,negotiated_dollar,114.4,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,inpatient,208.0,156.0,77.38,208.0,Rabun County BOC,Rabun County BOC,208.0,,,negotiated_dollar,208.0,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Aetna,Aetna HMO/POS/PPO,141.44,,,negotiated_dollar,141.44,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Aetna,Aetna HMO/POS/PPO-G,141.44,,,negotiated_dollar,141.44,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Aetna,Aetna HMO/POS/PPO-Q,141.44,,,negotiated_dollar,141.44,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Aetna,Aetna Whole Health,104.0,,,negotiated_dollar,104.0,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Aetna,Aetna Whole Health-G,104.0,,,negotiated_dollar,104.0,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Centene,Ambetter PAR,97.76,,,negotiated_dollar,97.76,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Coventry,First Health and Coventry National,124.8,,,negotiated_dollar,124.8,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Georgia Reproductive Specialists,Georgia Reproductive Specialists (SGF),83.2,,,negotiated_dollar,83.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,BCBS,BCBS_HMO,116.27,,,negotiated_dollar,116.27,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,BCBS,BCBS_HMO-L,116.27,,,negotiated_dollar,116.27,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Multiplan Workers Comp,Multiplan Workers Comp,176.8,,,negotiated_dollar,176.8,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Northside Health Network,Northside Health Network,128.96,,,negotiated_dollar,128.96,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Amerigroup,Amerigroup Medicaid,37.79,,,negotiated_dollar,37.79,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Amerigroup,Amerigroup Medicare Advantage,33.63,,,negotiated_dollar,33.63,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,BCBS,BCBS PRUDT BUYER,144.98,,,negotiated_dollar,144.98,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Northside Health Network,Northside Health Network-S,128.96,,,negotiated_dollar,128.96,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,NovaNet_PPO,NovaNet_PPO,145.6,,,negotiated_dollar,145.6,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Oscar,Oscar,97.76,,,negotiated_dollar,97.76,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,BCBS,BCBS_PATHWAY,58.12,,,negotiated_dollar,58.12,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,BCBS,BCBS_PATHWAY-L,58.12,,,negotiated_dollar,58.12,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Health One Alliance_PPO,Health One Alliance_PPO,114.4,,,negotiated_dollar,114.4,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser Dual Choice PPO-THOR SURG,180.96,,,negotiated_dollar,180.96,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser Dual Choice PPO-VASC SURG,180.96,,,negotiated_dollar,180.96,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,BCBS,BCBS_PPO,138.32,,,negotiated_dollar,138.32,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,BCBS,BCBS_PPO-L,138.32,,,negotiated_dollar,138.32,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Beech Steet,Beech Street,176.8,,,negotiated_dollar,176.8,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,BCBS,Blue HPN,89.92,,,negotiated_dollar,89.92,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,BCBS,Blue HPN-L,89.92,,,negotiated_dollar,89.92,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,CareIQ,CareIQ,208.0,,,negotiated_dollar,208.0,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_HMO,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_HMO-AGA,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,CareSource,CareSource,38.93,,,negotiated_dollar,38.93,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,CareSource,CareSource MarketPlace,77.38,,,negotiated_dollar,77.38,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,CHAMPUS VA,CHAMPUS VA,208.0,,,negotiated_dollar,208.0,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,UHC,UHC HMO/POS/PPO,129.06,,,negotiated_dollar,129.06,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Cigna,Cigna,131.04,,,negotiated_dollar,131.04,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Cigna,Cigna-G,131.04,,,negotiated_dollar,131.04,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_HMO-BARIATRIC,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Cigna,Cigna-H,131.04,,,negotiated_dollar,131.04,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Cigna,Cigna-L,131.04,,,negotiated_dollar,131.04,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Cigna,CIGNA HealthSprings Medicare Advantage,33.96,,,negotiated_dollar,33.96,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Dekalb_Department of Health,Dekalb_Department of Health,208.0,,,negotiated_dollar,208.0,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,FIFA,FIFA,208.0,,,negotiated_dollar,208.0,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Institutional 115 Percent_Georgia Medicaid,Institutional 115 Percent_Georgia Medicaid,43.46,,,negotiated_dollar,43.46,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Institutional GA Medicaid,Institutional GA Medicaid,37.79,,,negotiated_dollar,37.79,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Institutional Marietta Surgery Center,Institutional Marietta Surgery Center,208.0,,,negotiated_dollar,208.0,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Institutional Veterans Evaluation Services,Institutional Veterans Evaluation Services,208.0,,,negotiated_dollar,208.0,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser Dual Choice PPO,180.96,,,negotiated_dollar,180.96,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser Dual Choice PPO-AGA,180.96,,,negotiated_dollar,180.96,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser Dual Choice PPO-BARIATRIC,180.96,,,negotiated_dollar,180.96,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser Dual Choice PPO-GCS,180.96,,,negotiated_dollar,180.96,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser Dual Choice PPO-GPG/NOAS,180.96,,,negotiated_dollar,180.96,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser Dual Choice PPO-GYNONC,180.96,,,negotiated_dollar,180.96,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser Dual Choice PPO-MELANOMA,180.96,,,negotiated_dollar,180.96,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser Dual Choice PPO-NAPS/CVG/NPCPS/UPS,180.96,,,negotiated_dollar,180.96,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_HMO-GCS,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_HMO-GPG/NOAS,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_HMO-GYNONC,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_HMO-MELANOMA,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_HMO-NAPS/CVG/NPCPS/UPS,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_HMO-VASC SURG,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_SF,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_SF-AGA,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_SF-BARIATRIC,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_SF-GCS,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_SF-GPG/NOAS,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_SF-GYNONC,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_SF-MELANOMA,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_SF-NAPS/CVG/NPCPS/UPS,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_SF-THOR SURG,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Kaiser,Kaiser_SF-VASC SURG,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Med Care Solutions,Med Care Solutions,93.6,,,negotiated_dollar,93.6,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,MedLien Healthcare Services,MedLien Healthcare Services,83.2,,,negotiated_dollar,83.2,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Multiplan,Multiplan PPO,176.8,,,negotiated_dollar,176.8,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Centene,Peach State Medicaid,37.79,,,negotiated_dollar,37.79,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Centene,Peach State Medicare,42.57,,,negotiated_dollar,42.57,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,PHCS,PHCS,156.0,,,negotiated_dollar,156.0,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Quick Trip,Quick Trip,114.4,,,negotiated_dollar,114.4,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Rabun County BOC,Rabun County BOC,208.0,,,negotiated_dollar,208.0,percent of total billed charges
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,Tricare,Tricare,208.0,,,negotiated_dollar,208.0,fee schedule
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,UHC,UHC GA Individual Exchange,109.62,,,negotiated_dollar,109.62,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,UHC,UHC Heritage Select,147.06,,,negotiated_dollar,147.06,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,UHC,UHC HMO/POS/PPO-G,129.06,,,negotiated_dollar,129.06,other
Northside Hospital Atlanta,0.45  NS 500ML IV BAG,00338004303,0250,7307176,,,,500.0,ML,outpatient,208.0,156.0,33.63,208.0,UHC,UHC HMO/POS/PPO-T,129.06,,,negotiated_dollar,129.06,other
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,inpatient,208.0,156.0,77.38,208.0,BCBS,BCBS PRUDT BUYER,144.98,,,negotiated_dollar,144.98,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,inpatient,208.0,156.0,77.38,208.0,Beech Steet,Beech Street,176.8,,,negotiated_dollar,176.8,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,inpatient,208.0,156.0,77.38,208.0,CareIQ,CareIQ,208.0,,,negotiated_dollar,208.0,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,inpatient,208.0,156.0,77.38,208.0,CareSource,CareSource MarketPlace,77.38,,,negotiated_dollar,77.38,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,inpatient,208.0,156.0,77.38,208.0,Dekalb_Department of Health,Dekalb_Department of Health,208.0,,,negotiated_dollar,208.0,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,inpatient,208.0,156.0,77.38,208.0,FIFA,FIFA,208.0,,,negotiated_dollar,208.0,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,inpatient,208.0,156.0,77.38,208.0,Coventry,First Health and Coventry National,141.44,,,negotiated_dollar,141.44,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,inpatient,208.0,156.0,77.38,208.0,Georgia Reproductive Specialists,Georgia Reproductive Specialists (SGF),83.2,,,negotiated_dollar,83.2,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,inpatient,208.0,156.0,77.38,208.0,Multiplan,Multiplan PPO,176.8,,,negotiated_dollar,176.8,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,inpatient,208.0,156.0,77.38,208.0,Multiplan Workers Comp,Multiplan Workers Comp,176.8,,,negotiated_dollar,176.8,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,inpatient,208.0,156.0,77.38,208.0,NovaNet_PPO,NovaNet_PPO,145.6,,,negotiated_dollar,145.6,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,inpatient,208.0,156.0,77.38,208.0,Oscar,Oscar,104.0,,,negotiated_dollar,104.0,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,inpatient,208.0,156.0,77.38,208.0,Quick Trip,Quick Trip,114.4,,,negotiated_dollar,114.4,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,inpatient,208.0,156.0,77.38,208.0,Rabun County BOC,Rabun County BOC,208.0,,,negotiated_dollar,208.0,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,outpatient,208.0,156.0,22.38,470.0,Kaiser,Kaiser_HMO-MELANOMA,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,outpatient,208.0,156.0,22.38,470.0,Kaiser,Kaiser_HMO-NAPS/CVG/NPCPS/UPS,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,outpatient,208.0,156.0,22.38,470.0,Kaiser,Kaiser_HMO-VASC SURG,135.2,,,negotiated_dollar,135.2,percent of total billed charges
Northside Hospital Atlanta,0.45  SOD CL W KCL 20MEQ 1000ML,00338070434,0636,7307471,J3480,,,1000.0,ML,outpatient,208.0,156.0,22.38,470.0,Kaiser,Kaiser_SF,135.2,,,negotiated_dollar,135.2,percent of total billed charges
